,DiffCorr,GPSTime,ResCorr,SigCorr,Timeshift,AbsSig
235,-0.249344270361,1135136350.57,0.161575233256,-0.0877690371057,0.0235117558779,0.0877690371057
236,-0.257628227182,1135136350.57,0.162299396443,-0.0953288307396,0.023611805903,0.0953288307396
237,-0.258593426212,1135136350.57,0.172692241701,-0.0859011845117,0.023711855928,0.0859011845117
238,-0.258593426212,1135136350.57,0.172692241701,-0.0859011845117,0.023811905953,0.0859011845117
239,-0.266177608919,1135136350.57,0.191979862985,-0.0741977459342,0.023911955978,0.0741977459342
240,-0.266177608919,1135136350.57,0.191979862985,-0.0741977459342,0.024012006003,0.0741977459342
241,-0.276593592362,1135136350.57,0.199902567815,-0.076691024547,0.024112056028,0.076691024547
242,-0.139706333521,1135136350.57,0.214614694861,0.0749083613403,0.024212106053,0.0749083613403
243,-0.139706333521,1135136350.57,0.214614694861,0.0749083613403,0.024312156078,0.0749083613403
244,-0.142244470679,1135136350.57,0.236024705345,0.0937802346663,0.0244122061031,0.0937802346663
245,-0.142244470679,1135136350.57,0.236024705345,0.0937802346663,0.0245122561281,0.0937802346663
246,-0.146867298021,1135136350.57,0.247590903788,0.100723605767,0.0246123061531,0.100723605767
247,-0.143516521523,1135136350.57,0.251956036573,0.10843951505,0.0247123561781,0.10843951505
248,-0.143516521523,1135136350.57,0.251956036573,0.10843951505,0.0248124062031,0.10843951505
249,-0.145394861122,1135136350.57,0.259443137989,0.114048276866,0.0249124562281,0.114048276866
250,-0.145394861122,1135136350.58,0.259443137989,0.114048276866,0.0250125062531,0.114048276866
251,-0.151661701532,1135136350.58,0.259507090594,0.107845389063,0.0251125562781,0.107845389063
252,-0.151661701532,1135136350.58,0.259507090594,0.107845389063,0.0252126063032,0.107845389063
253,-0.151661701532,1135136350.58,0.259507090594,0.107845389063,0.0253126563282,0.107845389063
254,-0.166543697786,1135136350.58,0.25801334754,0.0914696497538,0.0254127063532,0.0914696497538
255,-0.166543697786,1135136350.58,0.25801334754,0.0914696497538,0.0255127563782,0.0914696497538
256,-0.191885610068,1135136350.58,0.261585712118,0.0697001020503,0.0256128064032,0.0697001020503
257,-0.191885610068,1135136350.58,0.261585712118,0.0697001020503,0.0257128564282,0.0697001020503
258,-0.206242492756,1135136350.58,0.283793242227,0.0775507494716,0.0258129064532,0.0775507494716
259,-0.333686554454,1135136350.58,0.271888568581,-0.0617979858731,0.0259129564782,0.0617979858731
260,-0.333686554454,1135136350.58,0.271888568581,-0.0617979858731,0.0260130065033,0.0617979858731
261,-0.356258843529,1135136350.58,0.28450199811,-0.0717568454197,0.0261130565283,0.0717568454197
262,-0.356258843529,1135136350.58,0.28450199811,-0.0717568454197,0.0262131065533,0.0717568454197
263,-0.36388967004,1135136350.58,0.296805173819,-0.0670844962214,0.0263131565783,0.0670844962214
264,-0.37173593453,1135136350.58,0.293787620725,-0.077948313805,0.0264132066033,0.077948313805
265,-0.37173593453,1135136350.58,0.293787620725,-0.077948313805,0.0265132566283,0.077948313805
266,-0.380830485525,1135136350.58,0.298746941148,-0.082083544377,0.0266133066533,0.082083544377
267,-0.380830485525,1135136350.58,0.298746941148,-0.082083544377,0.0267133566783,0.082083544377
268,-0.386553932939,1135136350.58,0.299364455997,-0.0871894769424,0.0268134067034,0.0871894769424
269,-0.386910987282,1135136350.58,0.302960736512,-0.08395025077,0.0269134567284,0.08395025077
270,-0.386910987282,1135136350.58,0.302960736512,-0.08395025077,0.0270135067534,0.08395025077
271,-0.390824404672,1135136350.58,0.309030481268,-0.0817939234045,0.0271135567784,0.0817939234045
272,-0.390824404672,1135136350.58,0.309030481268,-0.0817939234045,0.0272136068034,0.0817939234045
273,-0.390769884423,1135136350.58,0.315411123162,-0.0753587612612,0.0273136568284,0.0753587612612
274,-0.390769884423,1135136350.58,0.315411123162,-0.0753587612612,0.0274137068534,0.0753587612612
275,-0.390769884423,1135136350.58,0.315411123162,-0.0753587612612,0.0275137568784,0.0753587612612
276,-0.386936159713,1135136350.58,0.319209695485,-0.0677264642281,0.0276138069035,0.0677264642281
277,-0.386936159713,1135136350.58,0.319209695485,-0.0677264642281,0.0277138569285,0.0677264642281
278,-0.255786096084,1135136350.58,0.320214303844,0.0644282077599,0.0278139069535,0.0644282077599
279,-0.255786096084,1135136350.58,0.320214303844,0.0644282077599,0.0279139569785,0.0644282077599
280,-0.255644308798,1135136350.58,0.320645104169,0.0650007953707,0.0280140070035,0.0650007953707
281,-0.255365094041,1135136350.58,0.320084916931,0.0647198228898,0.0281140570285,0.0647198228898
282,-0.255365094041,1135136350.58,0.320084916931,0.0647198228898,0.0282141070535,0.0647198228898
283,-0.38766579835,1135136350.58,0.318573459242,-0.0690923391079,0.0283141570785,0.0690923391079
284,-0.38766579835,1135136350.58,0.318573459242,-0.0690923391079,0.0284142071036,0.0690923391079
285,-0.391679197869,1135136350.58,0.318185614572,-0.0734935832975,0.0285142571286,0.0734935832975
286,-0.387291176198,1135136350.58,0.314104171597,-0.0731870046013,0.0286143071536,0.0731870046013
287,-0.387291176198,1135136350.58,0.314104171597,-0.0731870046013,0.0287143571786,0.0731870046013
288,-0.384067542702,1135136350.58,0.309077491942,-0.0749900507604,0.0288144072036,0.0749900507604
289,-0.384067542702,1135136350.58,0.309077491942,-0.0749900507604,0.0289144572286,0.0749900507604
290,-0.384560243574,1135136350.58,0.310757182602,-0.073803060972,0.0290145072536,0.073803060972
291,-0.385268173966,1135136350.58,0.311305285505,-0.073962888461,0.0291145572786,0.073962888461
292,-0.385268173966,1135136350.58,0.311305285505,-0.073962888461,0.0292146073037,0.073962888461
293,-0.253174879403,1135136350.58,0.326660617155,0.0734857377514,0.0293146573287,0.0734857377514
294,-0.253174879403,1135136350.58,0.326660617155,0.0734857377514,0.0294147073537,0.0734857377514
295,-0.262462957101,1135136350.58,0.350653083705,0.0881901266046,0.0295147573787,0.0881901266046
296,-0.262462957101,1135136350.58,0.350653083705,0.0881901266046,0.0296148074037,0.0881901266046
297,-0.266012141751,1135136350.58,0.362836811839,0.0968246700882,0.0297148574287,0.0968246700882
298,-0.273984205322,1135136350.58,0.370497408518,0.0965132031957,0.0298149074537,0.0965132031957
299,-0.273984205322,1135136350.58,0.370497408518,0.0965132031957,0.0299149574787,0.0965132031957
300,-0.2832219059,1135136350.58,0.378712604105,0.095490698205,0.0300150075038,0.095490698205
301,-0.2832219059,1135136350.58,0.378712604105,0.095490698205,0.0301150575288,0.095490698205
302,-0.284246431604,1135136350.58,0.376611472126,0.0923650405222,0.0302151075538,0.0923650405222
